"Time","Contracts","Funding Interval","Funding Rate"
"05/10/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0034%"
"05/10/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0088%"
"05/10/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0037%"
"05/09/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0115%"
"05/09/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0144%"
"05/09/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0117%"
"05/08/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0095%"
"05/08/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0043%"
"05/08/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0090%"
"05/07/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0104%"
"05/07/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0022%"
"05/07/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0074%"
"05/06/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0107%"
"05/06/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0024%"
"05/06/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0040%"
"05/05/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0048%"
"05/05/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0016%"
"05/05/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0091%"
"05/04/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0024%"
"05/04/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0022%"
"05/04/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0007%"
"05/03/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0011%"
"05/03/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0005%"
"05/03/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0003%"
"05/02/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0044%"
"05/02/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0008%"
"05/02/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0058%"
"05/01/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0055%"
"05/01/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0068%"
"05/01/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0004%"
"04/30/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0095%"
"04/30/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0083%"
"04/30/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0161%"
"04/29/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0077%"
"04/29/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0184%"
"04/29/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0092%"
"04/28/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0070%"
"04/28/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0174%"
"04/28/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0051%"
"04/27/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0020%"
"04/27/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0051%"
"04/27/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0083%"
"04/26/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0094%"
"04/26/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0202%"
"04/26/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0085%"
"04/25/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0121%"
"04/25/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0020%"
"04/25/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0030%"
"04/24/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0110%"
"04/24/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0003%"
"04/24/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0081%"
"04/23/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0069%"
"04/23/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0055%"
"04/23/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0%"
"04/22/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0042%"
"04/22/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0001%"
"04/22/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0100%"
"04/21/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0034%"
"04/21/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0044%"
"04/21/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0164%"
"04/20/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0055%"
"04/20/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0090%"
"04/20/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0013%"
"04/19/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0084%"
"04/19/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0061%"
"04/19/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0114%"
"04/18/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0024%"
"04/18/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0027%"
"04/18/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0110%"
"04/17/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0017%"
"04/17/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0041%"
"04/17/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0001%"
"04/16/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0001%"
"04/16/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0058%"
"04/16/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0063%"
"04/15/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0022%"
"04/15/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0017%"
"04/15/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0061%"
"04/14/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0073%"
"04/14/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0047%"
"04/14/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0039%"
"04/13/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0055%"
"04/13/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0215%"
"04/13/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0206%"
"04/12/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0123%"
"04/12/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0675%"
"04/12/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0616%"
"04/11/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0405%"
"04/11/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0371%"
"04/11/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0599%"
"04/10/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0281%"
"04/10/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0616%"
"04/10/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0614%"
"04/09/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0422%"
"04/09/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0849%"
"04/09/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0245%"
"04/08/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0661%"
"04/08/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0225%"
"04/08/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0524%"
"04/07/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0141%"
"04/07/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0342%"
"04/07/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0044%"
"04/06/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0444%"
"04/06/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0041%"
"04/06/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0365%"
"04/05/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0090%"
"04/05/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0570%"
"04/05/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0300%"
"04/04/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0420%"
"04/04/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0264%"
"04/04/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0245%"
"04/03/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0177%"
"04/03/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0079%"
"04/03/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0175%"
"04/02/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0112%"
"04/02/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0619%"
"04/02/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0015%"
"04/01/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1199%"
"04/01/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0378%"
"04/01/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0872%"
"03/31/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1133%"
"03/31/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0831%"
"03/31/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0923%"
"03/30/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0654%"
"03/30/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0790%"
"03/30/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0628%"
"03/29/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0899%"
"03/29/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1225%"
"03/29/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0945%"
"03/28/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1000%"
"03/28/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0822%"
"03/28/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0691%"
"03/27/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0937%"
"03/27/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1479%"
"03/27/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0990%"
"03/26/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1027%"
"03/26/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0480%"
"03/26/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0625%"
"03/25/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0453%"
"03/25/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0237%"
"03/25/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0419%"
"03/24/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0371%"
"03/24/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0525%"
"03/24/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0253%"
"03/23/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0369%"
"03/23/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0311%"
"03/23/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0223%"
"03/22/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0432%"
"03/22/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0515%"
"03/22/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0249%"
"03/21/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0643%"
"03/21/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0442%"
"03/21/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0553%"
"03/20/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0273%"
"03/20/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0252%"
"03/20/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0224%"
"03/19/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0231%"
"03/19/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0436%"
"03/19/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0395%"
"03/18/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1157%"
"03/18/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0248%"
"03/18/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0691%"
"03/17/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0344%"
"03/17/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0364%"
"03/17/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0245%"
"03/16/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0993%"
"03/16/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0171%"
"03/16/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1013%"
"03/15/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0555%"
"03/15/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1266%"
"03/15/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1265%"
"03/14/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1269%"
"03/14/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1163%"
"03/14/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1013%"
"03/13/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0604%"
"03/13/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1110%"
"03/13/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1206%"
"03/12/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1246%"
"03/12/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0654%"
"03/12/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1162%"
"03/11/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1140%"
"03/11/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1526%"
"03/11/2024 00:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0598%"
"03/10/2024 16:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0950%"
"03/10/2024 08:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1420%"
"03/09/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0818%"
"03/09/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1440%"
"03/09/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0799%"
"03/08/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1218%"
"03/08/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1142%"
"03/08/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1010%"
"03/07/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0777%"
"03/07/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0838%"
"03/07/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0547%"
"03/06/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0789%"
"03/06/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0349%"
"03/06/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1046%"
"03/05/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0108%"
"03/05/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1298%"
"03/05/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.2074%"
"03/04/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1837%"
"03/04/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1527%"
"03/04/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1447%"
"03/03/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1169%"
"03/03/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1220%"
"03/03/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0825%"
"03/02/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1454%"
"03/02/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1396%"
"03/02/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1196%"
"03/01/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1649%"
"03/01/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1114%"
"03/01/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0771%"
"02/29/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0803%"
"02/29/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1065%"
"02/29/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1791%"
"02/28/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1260%"
"02/28/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0933%"
"02/28/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1012%"
"02/27/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0454%"
"02/27/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0770%"
"02/27/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0674%"
"02/26/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.1107%"
"02/26/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0489%"
"02/26/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0359%"
"02/25/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0675%"
"02/25/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0496%"
"02/25/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0575%"
"02/24/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0456%"
"02/24/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0403%"
"02/24/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0343%"
"02/23/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0470%"
"02/23/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0210%"
"02/23/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0445%"
"02/22/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0399%"
"02/22/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0526%"
"02/22/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0602%"
"02/21/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0246%"
"02/21/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0333%"
"02/21/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0490%"
"02/20/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0258%"
"02/20/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0591%"
"02/20/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0439%"
"02/19/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0890%"
"02/19/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0492%"
"02/19/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0647%"
"02/18/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0563%"
"02/18/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0379%"
"02/18/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0368%"
"02/17/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0469%"
"02/17/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0318%"
"02/17/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0592%"
"02/16/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0454%"
"02/16/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0344%"
"02/16/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0482%"
"02/15/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0691%"
"02/15/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0586%"
"02/15/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0586%"
"02/14/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0237%"
"02/14/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0492%"
"02/14/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0364%"
"02/13/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0153%"
"02/13/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0412%"
"02/13/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0430%"
"02/12/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0649%"
"02/12/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0464%"
"02/12/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0239%"
"02/11/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0277%"
"02/11/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0346%"
"02/11/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0366%"
"02/10/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0354%"
"02/10/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0261%"
"02/10/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0200%"
"02/09/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0261%"
"02/09/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0309%"
"02/09/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0130%"
"02/08/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0044%"
"02/08/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0024%"
"02/08/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0144%"
"02/07/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0210%"
"02/07/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0021%"
"02/07/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0369%"
"02/06/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0114%"
"02/06/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0255%"
"02/06/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0230%"
"02/05/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0100%"
"02/05/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0088%"
"02/05/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0043%"
"02/04/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0022%"
"02/04/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0007%"
"02/04/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0122%"
"02/03/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0002%"
"02/03/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0096%"
"02/03/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0097%"
"02/02/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0118%"
"02/02/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0086%"
"02/02/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0007%"
"02/01/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0074%"
"02/01/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0104%"
"02/01/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0092%"
"01/31/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0138%"
"01/31/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0076%"
"01/31/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0138%"
"01/30/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0111%"
"01/30/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0148%"
"01/30/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0135%"
"01/29/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0115%"
"01/29/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0153%"
"01/29/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0120%"
"01/28/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0147%"
"01/28/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0191%"
"01/28/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0085%"
"01/27/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0187%"
"01/27/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0043%"
"01/27/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0243%"
"01/26/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0%"
"01/26/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0006%"
"01/26/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0040%"
"01/25/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0014%"
"01/25/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0065%"
"01/25/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0065%"
"01/24/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0217%"
"01/24/2024 15:00:00","SOL Perpetual/USDT","Every 8 Hours","0.0043%"
"01/24/2024 07:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0044%"
"01/23/2024 23:00:00","SOL Perpetual/USDT","Every 8 Hours","-0.0023%"
